GuestID,AllInclusive,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,Churned,SharedRoom,PromoCodeUsed,DaysSinceEmail_Decile
757368,0.0,0.0,0.0,0.0,247902.08626068500,250.0,0.0,4097,3,156,0,0,1,4
806636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5632,3,122,1,0,0,3
709158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3525,3,345,1,0,2,9
233492,0.0,0.0,50.0,0.0,343.0,2205.0,0.0,5608,4,263,0,0,2,7
363202,1.0,0.0,,0.0,0.0,0.0,0.0,7963,3,330,1,0,0,8
566912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8343,1,30,1,0,0,0
928371,1.0,0.0,0.0,0.0,,0.0,0.0,5419,4,168,0,0,0,4
257599,0.0,0.0,0.0,,623.0,40.0,209.0,467,4,164,1,0,0,4
447146,0.0,0.0,35.0,0.0,14.0,0.0,816.0,390,2,156,1,0,2,4
779884,0.0,0.0,0.0,3750.0,405599.44199002000,2.0,341.0,454,3,253,1,0,2,6
847214,0.0,0.0,0.0,4198.0,227.0,1.0,1415.0,3293,4,354,1,0,1,9
736900,0.0,0.0,1577.0,11396.0,0.0,1014.0,560.0,8231,5,345,1,0,0,9
280937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2709,2,63,1,0,2,1
304878,0.0,0.0,0.0,0.0,845.0,4.0,470.0,659,3,141,1,0,0,3
199378,1.0,0.0,,0.0,0.0,0.0,,6338,2,95,1,0,0,2
763073,0.0,0.0,181.0,224.0,0.0,195.0,191.0,9179,2,179,0,0,2,4
900401,0.0,0.0,130.0,15.0,2454.0,0.0,0.0,2383,2,114,1,0,0,3
949470,0.0,1.0,0.0,287.0,0.0,1442.0,66.0,2050,2,358,1,0,1,9
630283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3444,5,78,0,0,2,2
591953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3378,1,16,1,0,0,0
403679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8130,2,239,1,0,0,6
350637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770,3,305,0,0,0,8
187078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673,5,168,0,0,2,4
501105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9541,4,108,1,0,2,2
863102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9125,1,184,1,0,0,5
783496,1.0,0.0,0.0,0.0,0.0,0.0,476299.95766295900,9951,2,146,1,0,2,3
677533,0.0,0.0,0.0,1674.0,0.0,269.0,4.0,6477,3,307,1,0,0,8
328047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2804,2,327,1,0,1,8
630379,0.0,0.0,0.0,438536.1598752920,82.0,14.0,704.0,7692,4,45,0,0,1,1
669786,0.0,0.0,0.0,,0.0,595.0,0.0,7066,2,49,0,0,0,1
868903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,823,2,72,1,0,2,1
910006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5796,4,248,0,0,2,6
212018,0.0,0.0,1.0,153.0,197.0,0.0,460.0,9333,4,323,0,0,0,8
111193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8562,2,167,1,0,0,4
965233,0.0,0.0,,378.0,8.0,0.0,0.0,9196,3,290,0,0,0,7
602420,1.0,,0.0,0.0,0.0,0.0,0.0,381,3,238,0,0,2,6
272789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4455,3,158,1,0,0,4
488636,0.0,1.0,803.0,0.0,0.0,58.0,0.0,2712,5,34,0,0,2,0
875419,0.0,0.0,,0.0,2036.0,2.0,1.0,2121,5,94,1,0,2,2
647486,0.0,0.0,0.0,1855.0,0.0,166.0,1655.0,5772,2,64,0,0,1,1
592352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5027,2,225,1,0,0,6
992403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1497,1,26,1,0,0,0
626575,0.0,0.0,0.0,44.0,4761.0,5.0,41.0,2139,1,246,1,0,0,6
885852,0.0,0.0,0.0,4313.0,0.0,175.0,60.0,6460,4,291,1,0,0,7
909112,0.0,0.0,0.0,847.0,,630.0,2060.0,6361,4,346,0,0,2,9
562801,0.0,0.0,441.0,0.0,397.0,471.0,0.0,488,3,216,0,0,1,5
342884,0.0,0.0,31.0,9307.0,0.0,904.0,11213.0,6929,5,78,0,0,1,2
848927,0.0,0.0,0.0,5711.0,0.0,0.0,50.0,7827,5,359,1,0,0,9
762929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786,3,197,1,0,1,5
514020,0.0,0.0,0.0,0.0,0.0,0.0,325784.91916390600,7572,3,51,0,0,0,1
897302,0.0,1.0,0.0,4513.0,0.0,303707.26019653700,1437.0,303,4,94,1,0,1,2
136069,1.0,0.0,0.0,,0.0,0.0,0.0,6569,3,65,1,0,0,1
356557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4027,4,289,1,0,1,7
954669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489,2,12,1,0,2,0
359174,0.0,0.0,0.0,80.0,255.0,0.0,5190.0,4768,4,69,0,0,1,1
636572,0.0,0.0,5.0,25.0,616.0,0.0,1042.0,8967,2,14,0,0,2,0
468646,0.0,0.0,2.0,114.0,771.0,3094.0,448.0,1327,2,144,0,0,1,3
422845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8395,1,109,1,0,1,2
509072,1.0,0.0,,0.0,0.0,0.0,0.0,6291,4,55,1,0,0,1
119498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5931,2,268,1,0,0,7
783862,0.0,0.0,0.0,0.0,739.0,0.0,0.0,4392,4,271,1,0,0,7
885049,0.0,0.0,3.0,,0.0,319603.4836324560,23.0,5181,5,39,1,0,0,0
288616,0.0,0.0,324.0,2.0,,7.0,26.0,4451,3,274,1,0,0,7
212147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,913,3,164,1,0,0,4
449078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3912,2,99,1,0,0,2
473946,0.0,0.0,712.0,1.0,0.0,0.0,,9757,3,105,0,0,2,2
650025,1.0,0.0,265273.8019442210,0.0,0.0,0.0,0.0,5681,5,203,1,0,0,5
959365,0.0,0.0,55.0,0.0,756.0,246.0,100.0,2931,4,52,0,0,2,1
110036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1356,5,260,0,1,0,7
145153,0.0,1.0,628.0,6.0,528.0,136.0,0.0,2939,5,232,0,0,2,6
756829,0.0,0.0,7.0,1043.0,0.0,0.0,0.0,1777,5,347,0,0,0,9
196498,1.0,0.0,,0.0,0.0,0.0,0.0,6217,5,289,1,0,2,7
913607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1613,5,58,1,0,1,1
721854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4424,4,83,1,0,0,2
401893,0.0,0.0,0.0,0.0,28.0,508.0,272.0,2362,3,205,1,0,0,5
887806,0.0,0.0,0.0,116.0,51.0,0.0,701.0,2043,5,236,0,0,2,6
842824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1190,4,212,0,0,2,5
491176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,701,2,291,1,0,0,7
495653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5788,2,305,1,0,2,8
659440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6632,2,300,1,0,0,8
655607,,0.0,1030.0,1015.0,0.0,11.0,,7666,2,144,1,0,0,3
101114,0.0,0.0,52.0,0.0,132.0,334.0,176.0,8362,2,103,0,1,0,2
214980,1.0,0.0,0.0,,0.0,0.0,0.0,4695,4,142,1,0,0,3
656507,0.0,0.0,187.0,12.0,0.0,1277.0,0.0,1137,4,344,0,0,2,9
943849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7563,2,297,1,0,2,8
322128,0.0,1.0,0.0,3978.0,0.0,266.0,597.0,5561,2,353,1,0,0,9
898855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,2,153,0,0,1,4
710909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9315,3,16,1,0,0,0
244877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1541,3,50,1,1,2,1
916265,0.0,0.0,76.0,0.0,1169.0,0.0,64.0,6615,1,334,1,0,1,9
244258,0.0,0.0,122.0,170.0,52.0,0.0,465.0,5190,4,188,0,0,0,5
522974,0.0,0.0,456.0,0.0,39.0,0.0,5.0,6292,4,272,1,0,0,7
326018,0.0,0.0,126.0,3.0,0.0,1305.0,0.0,3491,2,335,0,0,0,9
119444,0.0,0.0,44.0,1290.0,51.0,0.0,9.0,2428,1,357,0,0,2,9
468972,0.0,0.0,200473.72708995100,0.0,0.0,0.0,1963.0,5042,1,217,0,0,0,5
732889,0.0,0.0,455.0,10.0,591.0,232.0,0.0,4968,4,258,0,0,0,7
772381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912,5,75,0,0,1,1
252099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6574,2,49,1,0,0,1
149814,0.0,0.0,1901.0,1276.0,0.0,7561.0,12.0,9203,5,21,0,0,2,0
445958,0.0,0.0,,250.0,23.0,0.0,514.0,2070,1,123,0,0,2,3
732833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,598,3,203,0,0,2,5
984863,0.0,0.0,0.0,6244.0,0.0,10912.0,4.0,9627,5,215,0,0,2,5
109861,0.0,0.0,182.0,0.0,0.0,0.0,376.0,4140,5,277,0,0,0,7
941075,0.0,0.0,0.0,1663.0,336.0,1855.0,4.0,7225,2,119,0,0,1,3
529415,0.0,0.0,0.0,,625.0,110.0,0.0,3902,1,26,0,0,1,0
176749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6279,4,167,1,0,2,4
736271,0.0,0.0,35.0,0.0,0.0,0.0,713.0,1995,3,265,0,0,0,7
526112,0.0,0.0,506.0,0.0,2.0,829.0,0.0,3391,2,151,0,0,1,4
213997,1.0,0.0,,0.0,0.0,0.0,0.0,8647,4,242,1,0,0,6
276723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5933,4,236,1,0,2,6
378673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8672,2,233,1,0,0,6
246289,0.0,0.0,460.0,86.0,92.0,659.0,0.0,9106,1,343,0,0,1,9
749885,0.0,0.0,0.0,0.0,0.0,391.0,283.0,2016,3,186,1,0,0,5
598228,1.0,0.0,0.0,0.0,,0.0,0.0,7752,4,292,1,0,0,7
965973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7496,4,62,1,0,0,1
612493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8770,5,243,0,0,0,6
902910,0.0,0.0,,11.0,0.0,8.0,827.0,2004,1,175,0,0,1,4
640586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5744,1,343,0,0,1,9
281896,0.0,0.0,24.0,,0.0,0.0,0.0,9673,5,181,0,0,2,4
753206,0.0,0.0,0.0,475.0,51.0,440.0,642.0,3479,1,277,0,0,2,7
482209,1.0,0.0,0.0,0.0,0.0,0.0,,1939,2,293,1,0,0,8
618861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2509,5,44,1,0,0,1
185353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5878,1,228,0,0,0,6
835460,0.0,0.0,4518.0,914.0,0.0,93.0,0.0,2664,3,297,0,0,2,8
543765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6820,2,137,1,0,0,3
197323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3070,1,297,1,0,0,8
485229,0.0,0.0,354.0,1546.0,323.0,284.0,315.0,2831,4,294,1,0,1,8
383603,0.0,0.0,0.0,298094.49226681000,0.0,0.0,0.0,1292,2,130,1,0,0,3
906038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8389,3,203,1,0,0,5
132636,0.0,0.0,0.0,,5.0,0.0,426706.8671142170,2436,1,108,1,0,0,2
635533,1.0,0.0,0.0,0.0,0.0,141038.32079294100,,6870,4,54,1,0,0,1
848945,0.0,0.0,938.0,0.0,82.0,0.0,162.0,1509,1,180,0,0,1,4
393416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2478,1,185,1,0,1,5
160431,0.0,0.0,0.0,1197.0,0.0,223.0,1.0,3394,2,174,1,0,0,4
171924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6251,4,160,1,0,0,4
777631,0.0,0.0,509.0,0.0,193.0,0.0,2.0,2037,1,184,0,0,1,5
378926,0.0,0.0,664.0,,0.0,65.0,0.0,5559,5,176,0,0,1,4
363490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,563,2,315,1,0,1,8
862543,0.0,0.0,28.0,580.0,0.0,0.0,236.0,8936,3,172,1,0,0,4
214096,0.0,0.0,529.0,,89.0,21.0,0.0,8922,3,302,1,0,0,8
853655,0.0,0.0,547.0,145.0,5.0,0.0,9.0,8187,3,230,0,0,2,6
305096,0.0,0.0,0.0,59.0,18.0,639.0,0.0,7651,3,260,0,0,0,7
967777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3342,1,27,1,0,0,0
724784,0.0,0.0,292.0,395.0,0.0,0.0,3.0,4617,3,37,0,0,1,0
101370,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3452,5,346,1,1,2,9
504399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1832,5,360,0,1,2,9
444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,698,3,110,1,0,0,2
782882,0.0,0.0,20.0,0.0,2559.0,20.0,0.0,1091,3,29,1,0,0,0
464639,0.0,0.0,0.0,0.0,53.0,2.0,754.0,8491,3,166,0,0,0,4
489671,0.0,0.0,123.0,760.0,0.0,0.0,0.0,136,2,165,0,0,0,4
224663,0.0,0.0,0.0,0.0,637.0,0.0,50.0,6022,5,154,1,0,0,4
785964,0.0,0.0,1.0,0.0,0.0,32.0,875.0,3987,2,256,0,0,1,7
406158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7102,2,33,1,0,0,0
438459,1.0,0.0,,0.0,0.0,0.0,0.0,3441,5,103,0,0,2,2
767508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2588,2,264,1,0,0,7
743343,0.0,0.0,0.0,0.0,1116.0,2.0,0.0,1617,1,243,0,0,2,6
432306,0.0,0.0,505.0,0.0,0.0,0.0,110.0,4064,5,304,1,0,1,8
161948,0.0,0.0,0.0,342.0,929.0,10887.0,0.0,9229,3,279,0,0,0,7
700633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8034,5,142,0,0,0,3
946490,0.0,0.0,0.0,0.0,0.0,685.0,21.0,5318,1,136,0,0,0,3
975503,0.0,0.0,112.0,56.0,332.0,0.0,606.0,4868,3,210,0,0,1,5
231460,0.0,0.0,0.0,2972.0,,28.0,188.0,3591,3,160,1,0,2,4
858421,0.0,0.0,0.0,0.0,604.0,0.0,235217.88081615500,8946,4,233,1,0,1,6
587780,0.0,0.0,797.0,0.0,0.0,0.0,0.0,1802,1,239,0,0,1,6
958841,0.0,0.0,,205.0,,0.0,549.0,2777,2,61,1,0,0,1
790917,1.0,0.0,0.0,,0.0,0.0,0.0,7206,3,104,1,0,2,2
210356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2904,4,68,0,0,0,1
802622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172,5,287,1,0,0,7
109102,0.0,0.0,553.0,0.0,1.0,239.0,8.0,8949,2,28,1,0,0,0
400662,1.0,0.0,0.0,0.0,0.0,0.0,316325.58433907000,4349,2,158,0,0,1,4
951489,0.0,0.0,0.0,0.0,110.0,538.0,0.0,6574,1,167,0,0,1,4
479989,0.0,0.0,526.0,2.0,0.0,0.0,0.0,221,3,130,0,0,1,3
127304,,,103.0,0.0,181.0,1611.0,22.0,8822,1,31,0,0,1,0
120107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1633,1,24,1,0,2,0
606214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2240,5,127,1,0,2,3
277008,0.0,0.0,0.0,6.0,24.0,0.0,672.0,8699,5,120,0,0,1,3
636767,0.0,0.0,9920.0,0.0,180.0,130.0,571.0,1216,4,235,0,0,1,6
576624,0.0,0.0,,1.0,533.0,326.0,0.0,4805,5,31,1,0,0,0
190955,0.0,0.0,2703.0,0.0,4.0,1.0,0.0,7497,4,185,0,0,2,5
235480,0.0,0.0,,1381.0,0.0,148.0,2181.0,870,3,157,0,0,1,4
527195,0.0,0.0,0.0,29.0,165.0,404.0,0.0,3836,4,288,0,0,1,7
924933,0.0,0.0,231.0,0.0,,279.0,9.0,3199,5,59,0,0,1,1
559768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4758,3,234,1,0,2,6
598117,0.0,0.0,0.0,761.0,0.0,1.0,0.0,4079,4,162,1,0,1,4
413241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8513,3,323,1,0,0,8
436811,1.0,0.0,,0.0,0.0,0.0,450464.97324998300,3135,1,178,1,1,0,4
552610,1.0,0.0,0.0,0.0,,0.0,0.0,5986,3,139,1,0,1,3
132115,0.0,0.0,,0.0,262.0,1425.0,571.0,6629,3,349,0,0,1,9
235784,0.0,0.0,6.0,,0.0,6235.0,434.0,899,4,107,0,0,2,2
304788,0.0,0.0,388.0,0.0,0.0,439.0,0.0,4046,3,332,0,0,2,9
908804,1.0,,0.0,0.0,0.0,0.0,0.0,4787,2,47,1,0,0,1
303135,0.0,0.0,,3857.0,324.0,899.0,375.0,7136,3,337,0,0,2,9
966608,0.0,1.0,733.0,0.0,688.0,1.0,0.0,2194,4,335,0,0,0,9
208765,1.0,0.0,0.0,0.0,0.0,,0.0,7436,3,217,1,0,0,5
508772,0.0,1.0,1056.0,0.0,0.0,0.0,0.0,637,1,119,0,0,2,3
103775,0.0,0.0,161.0,3.0,0.0,259990.1908464970,0.0,2218,1,249,0,0,2,6
825511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4217,1,85,1,0,1,2
536521,0.0,0.0,0.0,0.0,0.0,7.0,766.0,1444,4,116,0,0,2,3
526177,0.0,0.0,104.0,,254.0,425.0,4.0,1247,2,227,0,0,0,6
568008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,601,3,81,1,0,0,2
452428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1451,2,290,1,0,0,7
943808,0.0,0.0,0.0,281.0,0.0,0.0,632.0,4250,4,125,0,0,0,3
916853,0.0,0.0,1289.0,,0.0,4996.0,729.0,4750,2,277,0,0,0,7
956842,0.0,0.0,0.0,351.0,0.0,3.0,3447.0,4046,5,224,0,0,1,6
443444,1.0,0.0,0.0,,,0.0,0.0,9981,5,271,1,0,1,7
460995,1.0,0.0,0.0,0.0,0.0,,0.0,3603,1,350,1,0,1,9
717299,0.0,0.0,555.0,196484.32960941800,618.0,0.0,0.0,7885,4,55,0,0,1,1
415046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4792,5,210,1,0,0,5
466826,0.0,0.0,0.0,32.0,0.0,4517.0,0.0,5253,1,90,0,0,2,2
145495,0.0,0.0,768.0,19.0,0.0,1.0,0.0,7846,1,99,0,0,1,2
921081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8446,1,157,1,0,1,4
596141,0.0,0.0,4.0,431587.098364308,137.0,1640.0,455.0,6444,2,294,0,0,1,8
800919,0.0,0.0,0.0,,631.0,0.0,0.0,9295,2,232,0,0,1,6
779968,0.0,0.0,0.0,0.0,0.0,558.0,1.0,6667,5,351,0,0,0,9
140044,0.0,0.0,0.0,,0.0,698.0,72.0,1619,5,164,0,0,1,4
848311,0.0,0.0,0.0,9.0,617.0,0.0,281.0,9521,3,224,0,0,1,6
866386,1.0,0.0,0.0,,,0.0,0.0,405,5,341,0,0,2,9
802529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3463,1,43,1,0,0,1
797338,0.0,0.0,125.0,5151.0,9.0,1.0,1.0,5167,4,190,1,0,0,5
269080,0.0,,1269.0,0.0,254589.638830801,0.0,4.0,1429,1,351,0,0,1,9
931813,0.0,0.0,0.0,0.0,0.0,846.0,0.0,1978,3,150,0,0,2,4
243563,0.0,0.0,,63.0,54.0,20.0,916.0,1928,3,72,0,0,1,1
430502,0.0,0.0,0.0,39.0,830.0,17.0,0.0,4685,5,105,1,0,2,2
230361,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7974,4,107,1,1,0,2
576289,0.0,0.0,0.0,0.0,0.0,0.0,,2338,1,236,1,0,2,6
337322,0.0,0.0,0.0,,0.0,1529.0,3069.0,4735,2,163,0,0,0,4
912705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8561,4,69,1,0,1,1
176891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6923,1,209,1,0,0,5
346636,0.0,1.0,0.0,6013.0,0.0,820.0,31.0,8103,4,90,1,0,0,2
507649,0.0,0.0,672.0,0.0,0.0,0.0,20.0,1605,5,205,0,0,0,5
705238,0.0,0.0,17.0,334.0,708.0,17.0,366.0,6554,5,298,0,0,1,8
456137,1.0,0.0,,0.0,0.0,0.0,0.0,3103,3,347,1,0,0,9
629279,0.0,0.0,1695.0,0.0,0.0,31.0,349.0,4797,5,145,0,0,0,3
777510,0.0,0.0,38.0,483.0,80.0,47.0,121.0,7551,1,169,1,0,0,4
827253,0.0,0.0,0.0,530.0,2.0,9.0,403.0,9686,5,231,0,0,1,6
314113,0.0,0.0,0.0,1.0,0.0,219.0,,4622,1,118,0,0,1,3
564648,0.0,0.0,0.0,0.0,0.0,908.0,0.0,7431,2,16,0,0,2,0
496574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977,1,363,1,0,0,9
663031,0.0,0.0,0.0,1428.0,0.0,1483.0,0.0,796,2,50,0,0,2,1
472818,0.0,0.0,0.0,0.0,558.0,0.0,230.0,2396,2,32,0,0,2,0
857224,0.0,0.0,83.0,165.0,1.0,0.0,2002.0,5526,4,113,0,0,1,3
855962,0.0,0.0,203.0,539.0,0.0,0.0,0.0,1609,2,257,0,0,0,7
598769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3034,3,89,1,0,2,2
384449,0.0,0.0,148.0,,684.0,1446.0,88.0,3591,1,216,0,0,2,5
814656,0.0,0.0,1146.0,327236.2254338530,3.0,0.0,0.0,6286,4,119,0,0,2,3
281525,1.0,0.0,,0.0,0.0,0.0,0.0,9301,5,306,1,0,0,8
763682,1.0,0.0,0.0,0.0,0.0,,0.0,1904,3,23,1,0,0,0
224792,0.0,0.0,0.0,1.0,2832.0,0.0,0.0,3603,4,272,1,0,0,7
489238,0.0,0.0,11.0,0.0,0.0,1912.0,1120.0,7693,5,132,0,0,0,3
838746,0.0,0.0,0.0,584.0,5468.0,7.0,661.0,1336,3,339,1,0,0,9
972005,0.0,0.0,0.0,924.0,,0.0,0.0,4361,3,86,0,0,2,2
622622,0.0,0.0,1458.0,421.0,76.0,0.0,0.0,960,2,139,0,0,0,3
387211,0.0,0.0,0.0,453.0,137.0,1331.0,1660.0,1386,2,85,0,0,0,2
546750,1.0,,0.0,0.0,0.0,0.0,0.0,3416,4,178,0,0,0,4
484764,0.0,0.0,158.0,0.0,1594.0,1.0,0.0,8203,5,311,1,0,0,8
577047,1.0,0.0,0.0,,0.0,0.0,,5983,2,284,1,0,1,7
182995,0.0,0.0,357.0,0.0,114.0,0.0,,3037,3,56,0,0,2,1
921262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3923,3,180,1,0,0,4
602316,0.0,0.0,0.0,901.0,0.0,0.0,89.0,366,2,45,0,0,1,1
830898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1854,3,166,0,0,1,4
683940,0.0,0.0,4.0,0.0,2278.0,2.0,0.0,5524,3,146,1,0,0,3
219286,0.0,0.0,0.0,,0.0,9655.0,859.0,3987,3,17,0,0,0,0
680876,0.0,0.0,0.0,1311.0,0.0,0.0,0.0,6027,2,70,0,0,0,1
191025,0.0,0.0,0.0,0.0,0.0,1714.0,0.0,4294,4,208,0,0,0,5
179652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,1,90,1,0,0,2
460431,0.0,0.0,0.0,1.0,1441.0,0.0,190.0,3664,2,31,1,0,2,0
387886,0.0,0.0,419.0,0.0,15.0,0.0,0.0,6742,5,123,0,0,2,3
874018,0.0,0.0,198.0,454.0,1.0,0.0,4.0,7402,1,271,1,0,0,7
498396,0.0,0.0,2.0,0.0,0.0,,720.0,6103,2,284,1,0,2,7
141144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,4,191,0,0,2,5
824992,0.0,0.0,624.0,0.0,0.0,0.0,185.0,6040,1,208,0,0,2,5
337616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8339,5,34,1,0,0,0
806044,0.0,0.0,33.0,397.0,354.0,,0.0,9044,5,175,0,0,1,4
438418,0.0,0.0,0.0,3488.0,0.0,4343.0,38.0,7726,1,262,0,0,2,7
233801,0.0,0.0,,0.0,877.0,228183.94780510500,0.0,7166,3,61,1,0,0,1
521662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3360,1,66,1,1,0,1
760059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4349,3,105,1,0,2,2
418090,0.0,0.0,4694.0,0.0,2661.0,51.0,0.0,8814,1,117,0,0,2,3
371932,0.0,0.0,0.0,1339.0,26.0,244.0,15.0,1447,4,125,0,0,0,3
342178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7482,5,192,1,0,0,5
328569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2884,5,346,1,0,0,9
784641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6616,4,332,0,0,1,9
303315,0.0,0.0,0.0,1.0,0.0,618.0,21.0,6079,2,96,1,0,1,2
566479,0.0,0.0,0.0,0.0,20.0,0.0,402.0,7608,2,78,0,0,2,2
243948,0.0,0.0,688.0,307.0,779.0,0.0,19.0,3004,4,337,0,0,0,9
716531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6222,5,148,0,0,1,4
464777,,0.0,0.0,0.0,0.0,0.0,0.0,6415,5,299,1,0,2,8
995392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6766,1,122,1,0,0,3
992693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7471,4,289,1,0,2,7
200572,1.0,0.0,,0.0,0.0,0.0,0.0,3140,1,46,1,0,0,1
159716,0.0,1.0,2.0,3862.0,0.0,1482.0,73.0,9976,2,191,0,0,2,5
293458,0.0,0.0,0.0,14.0,0.0,0.0,615.0,3026,3,262,0,0,2,7
554794,0.0,0.0,2101.0,41.0,0.0,525.0,19.0,5918,3,216,0,0,2,5
254467,1.0,0.0,0.0,0.0,0.0,0.0,,6247,4,97,1,0,0,2
622466,0.0,0.0,0.0,,131.0,3981.0,108.0,6176,2,271,0,0,0,7
518550,0.0,0.0,1822.0,0.0,4.0,107.0,1204.0,2378,2,354,0,0,1,9
502443,0.0,0.0,0.0,4.0,1604.0,678.0,1681.0,7586,5,165,0,0,1,4
627093,0.0,0.0,3097.0,0.0,9.0,0.0,213.0,8520,5,330,0,0,1,8
257731,0.0,0.0,,0.0,0.0,838.0,193.0,6788,1,263,0,0,2,7
621250,0.0,0.0,0.0,1547.0,0.0,1784.0,1.0,9319,2,62,1,0,0,1
527097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3139,3,107,0,1,2,2
794510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6648,1,206,0,0,1,5
455375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7790,2,211,1,0,0,5
