GuestID,PromoCode,Region,AllInclusive,PackageType,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,SharedRoom,RoomFloor,RoomNumber,RoomSide
719190,NoPromoCode,Americas,0,Relaxation,0,0,508,334,0,46,2584,1,140,TravelAgent,Young,Google,1,0,G,216,P
403927,PromoB,Americas,0,Wellness,0,0,0,0,0,0,8987,1,65,TravelAgent,Minor,Yelp,0,0,G,636,P
637426,NoPromoCode,Americas,0,Relaxation,0,0,432,0,3003,0,4515,5,312,TravelAgent,Minor,Billboard,0,0,F,690,S
189229,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,8033,5,262,Corporate,Middle,TikTok,1,0,C,295,S
505127,PromoA,AsiaPacific,0,Wellness,0,817,0,617,0,0,9022,5,106,Corporate,Middle,Friend,0,0,F,1145,P
613354,NoPromoCode,Americas,0,Relaxation,0,0,0,0,6,607,2668,4,57,Corporate,Minor,Instagram,0,0,F,720,P
972501,PromoB,Americas,0,Wellness,0,487,0,195,0,7,9465,5,104,Phone,Senior,TikTok,1,0,E,547,P
364095,PromoA,AsiaPacific,0,Relaxation,0,574,0,4940,1831,2,798,3,82,TravelAgent,Young,TV,0,0,F,893,S
604155,PromoB,AsiaPacific,0,Relaxation,0,271,0,2251,117,0,4149,2,107,TravelAgent,Minor,Instagram,1,0,F,1067,P
470436,PromoA,Americas,0,Relaxation,0,482,0,884,0,30,404,4,100,Mobile,Middle,Friend,0,0,F,217,S
206531,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,994,3,86,Corporate,Minor,Magazine,1,0,F,903,P
258994,PromoB,Americas,0,Relaxation,0,1489,2,126,460,72,88,2,217,TravelAgent,Minor,Facebook,0,0,F,261,S
320385,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,5892,2,308,Mobile,Young,TV,1,0,D,242,S
682050,PromoA,Americas,0,Relaxation,0,746,0,2,0,11,6077,2,223,Corporate,Minor,Facebook,0,0,F,528,S
116078,PromoA,Americas,0,Relaxation,0,43,0,0,1893,119,713,3,50,Website,Minor,Friend,0,0,F,983,S
520910,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,4062,3,30,Website,Minor,TripAdvisor,0,0,G,81,S
245094,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,346,5,251,Phone,Young,Facebook,0,0,G,686,P
923593,PromoB,AsiaPacific,0,Relaxation,0,0,0,0,0,0,9964,3,94,Mobile,Young,Facebook,0,0,D,290,P
335210,PromoA,Americas,0,Adventure,0,254,0,10,180,0,1524,2,308,Corporate,Minor,Google,0,0,G,439,S
381732,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7353,1,135,Phone,Middle,TripAdvisor,0,0,E,220,P
810107,NoPromoCode,Americas,0,Adventure,0,492,0,13,55,0,7601,1,310,Mobile,Middle,Instagram,0,0,F,505,S
256098,NoPromoCode,AsiaPacific,0,Relaxation,0,862,0,5,2032,0,4182,1,338,Phone,Young,Facebook,0,0,F,1378,S
450877,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,8500,4,1,Mobile,Minor,Radio,1,0,G,37,P
768248,PromoA,Americas,0,Relaxation,0,27,0,32,725,0,487,1,195,Website,Young,Friend,0,0,G,720,S
243235,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4124,1,126,Corporate,Minor,TikTok,1,0,F,1572,S
471836,NoPromoCode,Europe,0,Adventure,0,18,2669,0,1229,0,6304,3,271,Phone,Middle,Twitter,0,0,A,81,P
949738,NoPromoCode,Europe,0,Relaxation,0,1113,1650,0,194,510,9722,4,347,Mobile,Senior,TikTok,1,0,B,103,S
151208,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,2106,2,323,Mobile,Middle,Billboard,1,0,B,15,S
346305,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,2156,1,150,Mobile,Senior,Facebook,1,0,G,719,S
405855,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,9264,2,114,TravelAgent,Minor,TripAdvisor,1,0,G,12,P
747519,PromoB,AsiaPacific,0,Relaxation,0,828,25,545,107,0,4753,3,342,Mobile,Middle,Instagram,0,0,Unknown,0,Unknown
587268,PromoA,Americas,0,Relaxation,0,98,499,0,142,52,3600,3,158,Website,Young,Google,0,0,E,504,P
983815,NoPromoCode,Americas,0,Adventure,0,0,47,0,263,384,7166,4,58,Mobile,Young,Radio,1,0,E,263,S
810988,PromoA,Americas,0,Relaxation,0,3,34,600,0,8,2961,5,123,TravelAgent,Young,Facebook,0,0,F,836,P
215011,PromoA,Europe,0,Relaxation,0,0,180,0,778,4973,9978,3,39,Website,Young,Yelp,0,0,C,291,S
537463,NoPromoCode,Europe,0,Relaxation,0,0,4616,339,2008,1741,5168,5,68,Mobile,Middle,TripAdvisor,1,0,C,243,S
228315,PromoB,Americas,0,Adventure,0,0,0,0,0,0,5216,4,126,Corporate,Minor,Instagram,1,0,G,1015,P
387004,PromoA,AsiaPacific,0,Relaxation,0,806,100,9,0,47,7857,5,157,Corporate,Young,Email,0,0,D,52,S
884284,PromoA,Americas,0,NoPackage,0,0,0,0,7,782,6989,4,354,Mobile,Middle,Email,0,0,E,478,P
343784,PromoA,Americas,0,Relaxation,0,266,4,1,0,452,8999,2,157,Corporate,Middle,Email,0,0,G,1466,P
683306,PromoB,Americas,0,Relaxation,0,42,606,1,38,100,1531,3,253,Corporate,Young,Google,0,0,E,484,S
722260,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,7037,3,239,Mobile,Elderly,TripAdvisor,1,0,B,134,P
587680,PromoB,Americas,0,Relaxation,0,1109,0,0,0,0,109,5,20,Website,Young,Friend,0,0,F,1041,S
237791,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,7303,2,199,Phone,Middle,Google,1,0,B,326,S
504922,PromoB,Americas,0,Wellness,0,0,12,580,0,79,8737,1,127,Mobile,Young,Facebook,0,0,F,102,S
964034,NoPromoCode,Europe,0,Adventure,0,0,1678,0,36,3128,5171,4,121,Mobile,Middle,Facebook,0,0,A,86,S
563338,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7616,4,334,Website,Young,Yelp,1,0,Unknown,0,Unknown
609397,NoPromoCode,Americas,0,Adventure,0,88,0,719,88,0,9010,5,164,Corporate,Middle,Friend,1,0,F,1820,P
427796,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,2438,4,206,TravelAgent,Young,Instagram,0,0,G,112,P
973358,NoPromoCode,Americas,0,Relaxation,0,37,0,644,0,177,6123,1,130,Website,Young,Google,1,0,E,518,S
593073,PromoB,Americas,0,Wellness,0,0,1,0,664,19,4818,3,154,Phone,Senior,TripAdvisor,0,0,F,1391,S
378781,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,37,1,29,TravelAgent,Middle,Google,1,0,F,649,P
370716,PromoB,Americas,0,Relaxation,0,20,0,0,769,0,8367,1,285,TravelAgent,Senior,Radio,0,0,E,381,S
970239,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,7623,4,7,Corporate,Minor,Google,1,0,G,250,S
532452,PromoB,Americas,0,Adventure,0,0,0,0,0,0,8836,2,208,TravelAgent,Minor,YouTube,0,0,G,732,S
741704,PromoA,Americas,0,Relaxation,0,143,47,0,717,87,6335,5,169,TravelAgent,Middle,Email,0,0,E,473,S
767273,PromoB,AsiaPacific,0,Relaxation,0,834,0,28,117,41,6281,3,81,TravelAgent,Young,Friend,0,0,E,153,P
666045,PromoB,Americas,0,Wellness,0,158,0,476,0,26,6349,4,90,Website,Young,Google,0,0,F,1194,P
651482,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,8225,3,309,Corporate,Minor,Facebook,1,0,G,841,S
516372,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,682,2,236,Corporate,Middle,Instagram,1,0,C,75,P
770425,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,1768,3,251,Website,Middle,Magazine,1,0,A,100,S
959442,NoPromoCode,Europe,0,Adventure,0,0,3448,0,737,2193,2248,1,323,Website,Senior,Google,0,0,A,60,S
486277,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,9174,1,305,TravelAgent,Unknown,Google,1,0,G,1139,S
866210,NoPromoCode,AsiaPacific,0,Relaxation,0,1200,0,38,48,0,4080,2,100,Website,Senior,TripAdvisor,0,0,F,564,P
395496,PromoA,Europe,0,Relaxation,0,0,354,0,88,0,691,3,37,TravelAgent,Middle,Facebook,1,0,C,72,S
520358,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,303,5,114,Corporate,Young,Friend,1,0,G,352,P
366058,PromoA,Americas,1,Adventure,0,0,0,0,0,0,5640,1,274,Mobile,Minor,TV,0,1,Unknown,0,Unknown
121169,NoPromoCode,Americas,0,Relaxation,0,0,0,885,0,0,6090,5,16,Phone,Middle,Magazine,1,0,G,264,P
487009,PromoB,Europe,0,Relaxation,0,26,2898,9,0,40,8707,3,244,Mobile,Middle,YouTube,1,0,D,219,P
216411,NoPromoCode,Americas,0,Relaxation,0,0,18,30,0,832,7996,3,346,Website,Middle,Google,0,0,F,855,P
626934,PromoB,Unknown,0,Wellness,0,717,0,84,0,0,1451,3,360,TravelAgent,Young,Friend,0,0,D,108,S
954963,NoPromoCode,AsiaPacific,0,Relaxation,0,127,76,976,118,0,8486,5,307,Phone,Middle,YouTube,0,0,E,436,S
295514,NoPromoCode,Americas,0,Relaxation,0,0,20,157,21,689,5169,3,357,TravelAgent,Senior,TripAdvisor,0,0,G,166,S
653871,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,6974,2,338,Corporate,Senior,Facebook,1,0,Unknown,0,Unknown
233755,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,49,1,181,Mobile,Senior,Google,1,0,B,107,S
371685,PromoA,Americas,1,Adventure,0,0,0,0,0,0,2253,4,244,Mobile,Minor,Facebook,1,0,G,1055,P
152562,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,6900,4,329,TravelAgent,Young,TripAdvisor,0,0,G,395,P
842604,NoPromoCode,Americas,0,Relaxation,0,13,0,0,679,0,6808,1,155,TravelAgent,Middle,Email,0,0,F,1080,S
515124,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,9396,2,174,Website,Young,Google,1,0,F,1653,P
908634,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,7248,3,26,Website,Minor,Instagram,1,0,B,49,S
530295,PromoB,Americas,0,Relaxation,0,17,0,784,0,2,9563,3,214,Corporate,Young,Flyer,1,1,Unknown,0,Unknown
630840,NoPromoCode,Europe,0,Adventure,0,2445,792,0,704,20,3215,4,333,Mobile,Elderly,Instagram,0,0,E,349,P
537026,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,1979,3,144,TravelAgent,Young,Facebook,1,0,B,85,S
836830,PromoA,Americas,0,Relaxation,0,0,912,82,5,0,9474,5,302,Corporate,Minor,TripAdvisor,0,0,F,1808,P
608577,PromoA,Americas,0,Relaxation,0,571,0,0,277,0,6134,5,27,Mobile,Elderly,Yelp,0,0,G,490,S
939908,PromoB,Unknown,0,Relaxation,0,1046,262,0,1,0,8774,1,110,Corporate,Young,Google,0,0,E,482,S
642537,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,453,4,300,Website,Young,Friend,1,0,Unknown,0,Unknown
736401,PromoA,AsiaPacific,0,Relaxation,0,659,0,2316,0,23,3404,1,230,Website,Minor,Facebook,1,0,E,265,S
616393,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,8803,5,78,TravelAgent,Minor,LinkedIn,1,0,G,574,P
757368,PromoA,Americas,0,Relaxation,0,0,0,62,250,0,4097,3,156,Corporate,Senior,Email,0,0,G,614,S
806636,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,5632,3,122,Website,Young,Instagram,1,0,F,526,P
709158,PromoB,Americas,1,Adventure,0,0,0,0,0,0,3525,3,345,Phone,Young,TikTok,1,0,G,206,S
233492,PromoB,AsiaPacific,0,NoPackage,0,50,0,343,2205,0,5608,4,263,Corporate,Middle,Email,0,0,F,1765,P
363202,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,7963,3,330,TravelAgent,Young,Google,1,0,G,355,P
566912,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,8343,1,30,Corporate,Young,YouTube,1,0,F,206,S
928371,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,5419,4,168,Corporate,Young,Facebook,0,0,G,76,P
257599,NoPromoCode,Americas,0,Adventure,0,0,0,623,40,209,467,4,164,Website,Minor,TikTok,1,0,F,731,S
447146,PromoB,Americas,0,Relaxation,0,35,0,14,0,816,390,2,156,Phone,Middle,Google,1,0,E,337,S
779884,PromoB,Europe,0,Relaxation,0,0,3750,1023,2,341,454,3,253,Corporate,Senior,Google,1,0,E,101,P
847214,PromoA,Europe,0,Relaxation,0,0,4198,227,1,1415,3293,4,354,TravelAgent,Young,Google,1,0,B,200,S
736900,NoPromoCode,Europe,0,Relaxation,0,1577,11396,0,1014,560,8231,5,345,Corporate,Middle,Instagram,1,0,B,283,S
280937,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,2709,2,63,Mobile,Middle,TripAdvisor,1,0,G,1001,S
304878,NoPromoCode,Americas,0,Relaxation,0,0,0,845,4,470,659,3,141,Phone,Young,Facebook,1,0,F,1254,S
199378,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,6338,2,95,Website,Minor,Yelp,1,0,G,558,P
763073,PromoB,Americas,0,Relaxation,0,181,224,0,195,191,9179,2,179,Mobile,Young,Google,0,0,E,89,P
900401,NoPromoCode,AsiaPacific,0,Relaxation,0,130,15,2454,0,0,2383,2,114,Mobile,Young,TikTok,1,0,F,958,P
949470,PromoA,Europe,0,Adventure,1,0,287,0,1442,66,2050,2,358,Mobile,Senior,Email,1,0,A,87,S
630283,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,3444,5,78,Mobile,Young,Google,0,0,G,561,S
591953,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,3378,1,16,Corporate,Middle,Instagram,1,0,E,338,P
403679,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,8130,2,239,Mobile,Middle,TikTok,1,0,B,315,S
350637,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,770,3,305,Corporate,Young,Facebook,0,0,A,47,S
187078,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,2673,5,168,Corporate,Minor,TripAdvisor,0,0,G,188,S
501105,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,9541,4,108,Corporate,Minor,Google,1,0,G,411,P
863102,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,9125,1,184,Corporate,Minor,TV,1,0,B,150,S
783496,PromoB,Americas,1,Adventure,0,0,0,0,0,0,9951,2,146,Phone,Minor,Google,1,0,G,377,P
677533,NoPromoCode,Europe,0,Relaxation,0,0,1674,0,269,4,6477,3,307,Phone,Middle,Yelp,1,0,C,339,S
328047,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,2804,2,327,Phone,Minor,TikTok,1,0,G,991,S
630379,PromoA,Americas,0,Relaxation,0,0,200,82,14,704,7692,4,45,Mobile,Young,Google,0,0,G,880,P
669786,NoPromoCode,Americas,0,Relaxation,0,0,0,0,595,0,7066,2,49,TravelAgent,Unknown,Facebook,0,0,F,1681,S
868903,PromoB,Europe,1,Adventure,0,0,0,0,0,0,823,2,72,Phone,Young,TV,1,0,B,292,P
910006,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,5796,4,248,Website,Middle,TripAdvisor,0,0,G,899,P
212018,NoPromoCode,Americas,0,Relaxation,0,1,153,197,0,460,9333,4,323,Mobile,Elderly,Email,0,0,G,6,P
111193,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,8562,2,167,Website,Minor,TV,1,0,F,1144,S
965233,NoPromoCode,AsiaPacific,0,Relaxation,0,0,378,8,0,0,9196,3,290,Mobile,Unknown,Radio,0,0,F,1109,P
602420,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,381,3,238,Corporate,Minor,Google,0,0,G,1265,P
272789,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4455,3,158,Corporate,Unknown,Google,1,0,F,722,P
488636,PromoB,AsiaPacific,0,Relaxation,1,803,0,0,58,0,2712,5,34,Corporate,Young,Instagram,0,0,D,75,P
875419,PromoB,Americas,0,Relaxation,0,0,0,2036,2,1,2121,5,94,Mobile,Middle,TV,1,0,F,1744,P
647486,PromoA,Europe,0,Relaxation,0,0,1855,0,166,1655,5772,2,64,Corporate,Senior,Instagram,0,0,E,237,S
592352,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,5027,2,225,Website,Minor,Instagram,1,0,G,1141,P
992403,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,1497,1,26,Phone,Minor,Google,1,0,G,943,S
626575,NoPromoCode,Europe,0,Adventure,0,0,44,4761,5,41,2139,1,246,Corporate,Young,TV,1,0,A,75,P
885852,NoPromoCode,Europe,0,Relaxation,0,0,4313,0,175,60,6460,4,291,Mobile,Young,TikTok,1,0,C,206,S
909112,PromoB,Europe,0,Relaxation,0,0,847,0,630,2060,6361,4,346,Corporate,Senior,Email,0,0,D,257,S
562801,PromoA,AsiaPacific,0,Relaxation,0,441,0,397,471,0,488,3,216,Website,Young,TV,0,0,F,1140,S
342884,PromoA,Europe,0,Relaxation,0,31,9307,0,904,11213,6929,5,78,Phone,Middle,TripAdvisor,0,0,Unknown,0,Unknown
848927,NoPromoCode,Europe,0,NoPackage,0,0,5711,0,0,50,7827,5,359,Phone,Senior,Instagram,1,0,C,276,S
762929,PromoA,Europe,0,Relaxation,0,0,0,0,0,0,1786,3,197,Mobile,Middle,Yelp,1,0,B,171,S
514020,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,7572,3,51,Mobile,Minor,TripAdvisor,0,0,G,72,P
897302,PromoA,Europe,0,Wellness,1,0,4513,0,1488,1437,303,4,94,Website,Elderly,Friend,1,0,C,119,S
136069,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6569,3,65,TravelAgent,Middle,Instagram,1,0,F,202,P
356557,PromoA,Europe,1,Adventure,0,0,0,0,0,0,4027,4,289,Corporate,Young,Newspaper,1,0,C,79,P
954669,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,2489,2,12,Mobile,Minor,Friend,1,0,G,630,S
359174,PromoA,Americas,0,Relaxation,0,0,80,255,0,5190,4768,4,69,Corporate,Young,Google,0,0,G,646,P
636572,PromoB,AsiaPacific,0,Relaxation,0,5,25,616,0,1042,8967,2,14,Website,Minor,Yelp,0,0,F,121,P
468646,PromoA,Europe,0,Relaxation,0,2,114,771,3094,448,1327,2,144,Phone,Middle,Twitter,0,0,B,175,S
422845,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,8395,1,109,Phone,Minor,Billboard,1,0,C,133,S
509072,NoPromoCode,AsiaPacific,1,NoPackage,0,0,0,0,0,0,6291,4,55,Corporate,Senior,TikTok,1,0,F,743,S
119498,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,5931,2,268,Corporate,Unknown,Google,1,0,D,124,P
783862,NoPromoCode,Americas,0,Adventure,0,0,0,739,0,0,4392,4,271,Corporate,Middle,Google,1,0,Unknown,0,Unknown
885049,NoPromoCode,Americas,0,Relaxation,0,3,0,0,6,23,5181,5,39,TravelAgent,Minor,TV,1,0,G,1170,S
288616,NoPromoCode,Americas,0,Relaxation,0,324,2,0,7,26,4451,3,274,Website,Middle,TikTok,1,0,F,159,S
212147,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,913,3,164,Mobile,Middle,Radio,1,0,E,423,S
449078,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,3912,2,99,Website,Young,Radio,1,0,F,1136,P
473946,PromoB,Americas,0,Relaxation,0,712,1,0,0,0,9757,3,105,Phone,Senior,Facebook,0,0,G,387,P
650025,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,5681,5,203,Mobile,Middle,Facebook,1,0,G,127,S
959365,PromoB,AsiaPacific,0,Relaxation,0,55,0,756,246,100,2931,4,52,Website,Senior,LinkedIn,0,0,F,211,S
110036,NoPromoCode,Unknown,1,Relaxation,0,0,0,0,0,0,1356,5,260,Corporate,Young,Email,0,1,Unknown,0,Unknown
145153,PromoB,AsiaPacific,0,Relaxation,1,628,6,528,136,0,2939,5,232,Mobile,Middle,TripAdvisor,0,0,E,343,S
756829,NoPromoCode,Americas,0,Relaxation,0,7,1043,0,0,0,1777,5,347,TravelAgent,Middle,Friend,0,0,F,98,P
196498,PromoB,Americas,1,Wellness,0,0,0,0,0,0,6217,5,289,Corporate,Minor,Flyer,1,0,G,1442,S
913607,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,1613,5,58,Corporate,Young,Google,1,0,G,974,S
721854,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,4424,4,83,TravelAgent,Senior,Google,1,0,B,143,P
401893,NoPromoCode,Americas,0,Relaxation,0,0,0,28,508,272,2362,3,205,Corporate,Young,Friend,1,0,G,1018,S
887806,PromoB,Americas,0,Relaxation,0,0,116,51,0,701,2043,5,236,Corporate,Middle,TripAdvisor,0,0,F,1046,P
842824,PromoB,Americas,1,Adventure,0,0,0,0,0,0,1190,4,212,Mobile,Minor,TripAdvisor,0,0,G,1227,S
491176,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,701,2,291,TravelAgent,Young,Yelp,1,0,F,741,P
495653,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,5788,2,305,Phone,Young,Podcast,1,0,F,984,P
659440,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,6632,2,300,Corporate,Middle,YouTube,1,0,B,3,S
655607,NoPromoCode,Americas,0,Relaxation,0,1030,1015,0,11,0,7666,2,144,Website,Middle,Friend,1,0,F,1893,P
101114,NoPromoCode,Americas,0,Wellness,0,52,0,132,334,176,8362,2,103,Phone,Middle,Yelp,0,1,Unknown,0,Unknown
214980,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4695,4,142,Website,Young,Instagram,1,0,F,1511,P
656507,PromoB,Americas,0,Adventure,0,187,12,0,1277,0,1137,4,344,TravelAgent,Minor,Google,0,0,F,209,P
943849,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,7563,2,297,TravelAgent,Minor,Billboard,1,0,G,1162,S
322128,NoPromoCode,Europe,0,Adventure,1,0,3978,0,266,597,5561,2,353,Mobile,Young,Podcast,1,0,B,280,P
898855,PromoA,Unknown,0,Relaxation,0,0,0,0,0,0,1944,2,153,Mobile,Minor,TripAdvisor,0,0,G,1032,P
710909,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,9315,3,16,TravelAgent,Young,TV,1,0,G,1226,P
244877,PromoB,Unknown,1,Relaxation,0,0,0,0,0,0,1541,3,50,Website,Young,Instagram,1,1,Unknown,0,Unknown
916265,PromoA,AsiaPacific,0,Relaxation,0,76,0,1169,0,64,6615,1,334,Corporate,Middle,Google,1,0,F,1683,S
244258,NoPromoCode,Americas,0,Relaxation,0,122,170,52,0,465,5190,4,188,Website,Young,Yelp,0,0,G,576,P
522974,NoPromoCode,Americas,0,Relaxation,0,456,0,39,0,5,6292,4,272,Website,Senior,Google,1,0,G,862,P
326018,NoPromoCode,Americas,0,Adventure,0,126,3,0,1305,0,3491,2,335,Phone,Young,Yelp,0,0,G,787,P
119444,PromoB,Americas,0,Relaxation,0,44,1290,51,0,9,2428,1,357,Corporate,Middle,TV,0,0,F,1613,S
468972,NoPromoCode,Americas,0,Relaxation,0,491,0,0,0,1963,5042,1,217,TravelAgent,Minor,Friend,0,0,F,410,P
732889,NoPromoCode,AsiaPacific,0,Relaxation,0,455,10,591,232,0,4968,4,258,Corporate,Young,Friend,0,0,F,1758,S
772381,PromoA,Americas,0,Adventure,0,0,0,0,0,0,1912,5,75,Mobile,Minor,Friend,0,0,G,37,P
252099,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,6574,2,49,Mobile,Minor,Facebook,1,0,C,66,P
149814,PromoB,Europe,0,Relaxation,0,1901,1276,0,7561,12,9203,5,21,TravelAgent,Middle,Facebook,0,0,C,145,S
445958,PromoB,Americas,0,Relaxation,0,0,250,23,0,514,2070,1,123,Phone,Middle,Friend,0,0,E,173,P
732833,PromoB,Americas,1,Wellness,0,0,0,0,0,0,598,3,203,Mobile,Minor,TripAdvisor,0,0,G,45,S
984863,PromoB,Europe,0,Relaxation,0,0,6244,0,10912,4,9627,5,215,TravelAgent,Middle,Friend,0,0,B,251,S
109861,NoPromoCode,Americas,0,Wellness,0,182,0,0,0,376,4140,5,277,Website,Young,Google,0,0,F,199,S
941075,PromoA,Europe,0,Relaxation,0,0,1663,336,1855,4,7225,2,119,Website,Senior,Google,0,0,A,79,S
529415,PromoA,Americas,0,NoPackage,0,0,0,625,110,0,3902,1,26,Mobile,Young,Yelp,0,0,F,107,S
176749,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,6279,4,167,Phone,Minor,Facebook,1,0,F,152,S
736271,NoPromoCode,Americas,0,Relaxation,0,35,0,0,0,713,1995,3,265,Mobile,Middle,Google,0,0,F,285,S
526112,PromoA,AsiaPacific,0,Relaxation,0,506,0,2,829,0,3391,2,151,Phone,Middle,TV,0,0,F,1716,P
213997,NoPromoCode,Unknown,1,Relaxation,0,0,0,0,0,0,8647,4,242,TravelAgent,Young,Instagram,1,0,F,768,P
276723,PromoB,Americas,0,Adventure,0,0,0,0,0,0,5933,4,236,Phone,Minor,Google,1,0,G,1235,P
378673,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,8672,2,233,Corporate,Minor,YouTube,1,0,G,963,S
246289,PromoA,AsiaPacific,0,Relaxation,0,460,86,92,659,0,9106,1,343,Corporate,Senior,Friend,0,0,E,407,S
749885,NoPromoCode,Americas,0,Wellness,0,0,0,0,391,283,2016,3,186,TravelAgent,Minor,Facebook,1,0,F,1747,S
598228,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,7752,4,292,Phone,Young,Facebook,1,0,G,595,S
965973,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,7496,4,62,Corporate,Young,Google,1,0,B,294,S
612493,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,8770,5,243,TravelAgent,Young,TripAdvisor,0,0,G,1298,P
902910,PromoA,Americas,0,Relaxation,0,0,11,0,8,827,2004,1,175,Corporate,Minor,Google,0,0,G,1274,P
640586,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,5744,1,343,Website,Young,Facebook,0,0,G,1339,P
281896,PromoB,Americas,0,Relaxation,0,24,0,0,0,0,9673,5,181,Mobile,Minor,Instagram,0,0,F,1804,P
753206,PromoB,Americas,0,Relaxation,0,0,475,51,440,642,3479,1,277,Website,Middle,Instagram,0,0,E,597,S
482209,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,1939,2,293,Corporate,Young,Google,1,0,B,36,P
618861,NoPromoCode,AsiaPacific,1,Adventure,0,0,0,0,0,0,2509,5,44,TravelAgent,Senior,TripAdvisor,1,0,D,96,P
185353,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,5878,1,228,TravelAgent,Middle,Friend,0,0,G,269,P
835460,PromoB,Americas,0,Relaxation,0,4518,914,0,93,0,2664,3,297,Mobile,Middle,Friend,0,0,G,954,S
